,Year,Month,Day,Hour,C6,CO,NO,NO2,NOX,O3,PM10,PM25,RF,RH,RT,SO2,SR,TOL,WD,WS,XYL,period
32,2016,3,2,8,0.44,1.84,21.77,38.05,59.82,11.77,122.74,124.99,0,49.07,25.74,22.38,132.21,2.59,16.94,0.54,1.14,2016-03-02 08:00:00
33,2016,3,2,9,0.34,2.38,23.4,36.88,60.28,12.65,103.24,101.52,0,38.31,30.04,21.7,266.17,1.93,17.16,0.83,0.85,2016-03-02 09:00:00
34,2016,3,2,10,0.34,2.16,22.5,36.98,59.48,12.16,111.72,92.58,0,29.92,33.53,21.75,405.19,2.73,17.55,0.95,1.25,2016-03-02 10:00:00
35,2016,3,2,11,0.27,1.91,25.44,38.37,63.81,13.75,91.11,49.27,0,27.45,35.8,22.57,499.11,2.96,17.81,1.05,1.43,2016-03-02 11:00:00
36,2016,3,2,12,0.28,1.72,31.89,39.11,71.01,17.24,120.07,47.13,0,24.3,37.72,23.01,545.91,3.07,17.69,0.99,1.28,2016-03-02 12:00:00
37,2016,3,2,13,0.12,1.6,32.27,37.44,69.71,17.45,95.48,47.15,0,22.74,38.42,22.02,522.88,1.9,18.0,1.06,0.72,2016-03-02 13:00:00
38,2016,3,2,14,0.1,1.67,43.14,39.5,82.64,23.32,81.52,40.16,0,20.72,39.75,23.24,395.69,1.39,17.97,0.98,0.52,2016-03-02 14:00:00
39,2016,3,2,15,0.13,1.34,39.38,39.59,78.97,21.29,93.57,36.44,0,39.08,30.31,23.28,39.44,1.69,17.31,1.77,0.58,2016-03-02 15:00:00
40,2016,3,2,16,0.08,1.67,28.48,37.89,66.38,15.4,452.95,153.09,0,47.29,28.97,22.29,236.71,1.35,17.28,1.01,0.49,2016-03-02 16:00:00
41,2016,3,2,17,0.14,2.49,26.89,40.04,66.93,14.54,143.94,63.6,0,36.45,31.97,23.55,111.9,2.08,17.31,0.64,0.87,2016-03-02 17:00:00
42,2016,3,2,18,0.3,2.12,24.32,40.49,64.81,13.15,104.98,74.06,0,42.44,28.82,23.82,20.54,3.08,17.01,0.88,1.63,2016-03-02 18:00:00
43,2016,3,2,19,0.28,4.18,22.18,36.73,58.91,11.99,94.74,78.15,0,51.79,26.23,21.61,0.61,3.06,16.89,0.32,1.56,2016-03-02 19:00:00
44,2016,3,2,20,0.84,3.81,21.2,40.59,61.8,11.46,137.78,129.7,0,53.09,25.83,23.88,0.0,5.96,16.83,0.74,3.6,2016-03-02 20:00:00
45,2016,3,2,21,0.89,4.83,22.69,38.36,61.05,12.26,113.78,111.03,0,58.49,24.74,22.56,0.0,6.04,16.9,0.33,3.6,2016-03-02 21:00:00
46,2016,3,2,22,1.09,4.44,24.42,37.42,61.84,13.2,121.58,130.61,0,58.88,24.66,22.01,0.0,7.05,16.83,0.39,4.4,2016-03-02 22:00:00
47,2016,3,2,23,1.21,4.65,22.45,37.49,59.93,12.13,115.52,121.44,0,60.88,23.93,22.05,0.0,6.85,16.76,0.28,4.12,2016-03-02 23:00:00
48,2016,3,3,0,1.11,3.88,21.61,37.04,58.65,11.68,132.67,149.55,0,61.31,24.08,21.79,0.0,7.02,16.79,0.52,4.19,2016-03-03 00:00:00
49,2016,3,3,1,0.66,2.31,22.13,37.44,59.57,11.96,116.51,136.36,0,58.13,23.81,22.02,0.0,4.74,16.75,0.68,2.86,2016-03-03 01:00:00
50,2016,3,3,2,0.16,1.23,22.75,36.69,59.44,12.3,93.5,96.55,0,58.18,23.13,21.58,0.0,1.8,16.7,0.34,1.15,2016-03-03 02:00:00
51,2016,3,3,3,0.11,1.25,22.94,35.84,58.78,12.4,67.11,75.59,0,63.33,22.37,21.08,0.0,1.04,16.67,0.41,0.53,2016-03-03 03:00:00
52,2016,3,3,4,0.09,1.21,22.46,36.41,58.87,12.14,69.78,66.16,0,66.81,21.78,21.42,0.0,0.82,16.68,0.49,0.39,2016-03-03 04:00:00
53,2016,3,3,5,0.1,1.27,22.3,36.98,59.29,12.06,56.59,67.56,0,69.3,21.4,21.76,0.0,0.98,16.66,0.36,0.36,2016-03-03 05:00:00
54,2016,3,3,6,0.13,1.44,22.03,37.11,59.14,11.91,63.33,56.03,0,71.12,21.22,21.83,0.11,1.04,16.55,0.67,0.4,2016-03-03 06:00:00
55,2016,3,3,7,0.15,1.73,21.94,36.31,58.25,11.86,77.72,61.69,0,71.37,21.31,21.36,19.74,1.17,16.83,0.97,0.41,2016-03-03 07:00:00
56,2016,3,3,8,0.19,1.87,23.38,35.25,58.63,12.64,75.76,88.64,0,67.72,22.93,20.73,115.57,1.27,16.72,0.99,0.51,2016-03-03 08:00:00
57,2016,3,3,9,0.31,2.38,23.39,35.44,58.83,12.64,100.46,102.4,0,56.5,26.45,20.85,229.94,1.71,16.96,0.98,0.67,2016-03-03 09:00:00
58,2016,3,3,10,0.41,2.11,24.4,35.43,59.83,13.19,117.72,113.4,0,44.51,30.35,20.84,405.15,2.58,17.18,0.9,1.25,2016-03-03 10:00:00
59,2016,3,3,11,0.29,2.36,29.96,36.13,66.09,16.19,109.83,88.51,0,34.03,34.36,21.25,469.09,2.25,17.62,0.64,0.99,2016-03-03 11:00:00
60,2016,3,3,12,0.44,2.18,31.92,37.82,69.74,17.25,112.24,64.34,0,26.35,36.04,22.25,493.62,3.38,17.77,0.96,1.27,2016-03-03 12:00:00
61,2016,3,3,13,0.23,2.07,29.75,39.1,68.86,16.08,106.22,55.87,0,25.19,35.96,23.0,389.4,2.5,17.53,1.47,1.16,2016-03-03 13:00:00
62,2016,3,3,14,0.36,1.9,36.74,39.87,76.61,19.86,94.81,55.0,0,22.22,37.12,23.45,387.48,3.06,17.77,1.43,1.34,2016-03-03 14:00:00
63,2016,3,3,15,0.25,1.89,32.6,39.94,72.54,17.62,78.59,37.91,0,19.44,36.89,23.49,308.02,2.78,17.56,1.19,1.16,2016-03-03 15:00:00
64,2016,3,3,16,0.21,1.65,31.96,41.09,73.05,17.28,64.13,38.42,0,18.42,36.82,24.17,213.21,2.53,17.75,0.81,1.08,2016-03-03 16:00:00
65,2016,3,3,17,0.21,1.57,29.66,45.62,75.28,16.03,55.22,41.56,0,21.92,34.6,26.83,108.3,2.83,17.63,0.92,1.1,2016-03-03 17:00:00
66,2016,3,3,18,0.52,2.48,27.21,37.94,65.15,14.71,66.72,46.27,0,27.24,31.65,22.32,17.63,3.96,17.27,1.16,1.92,2016-03-03 18:00:00
67,2016,3,3,19,0.47,2.41,25.67,34.19,59.86,13.87,83.41,44.44,0,33.79,29.14,20.11,0.24,4.44,17.21,1.07,2.35,2016-03-03 19:00:00
68,2016,3,3,20,0.6,2.48,24.77,38.56,63.32,13.39,87.7,48.27,0,39.03,27.48,22.68,0.09,4.71,16.94,0.44,2.59,2016-03-03 20:00:00
69,2016,3,3,21,0.42,2.16,24.3,37.12,61.42,13.14,76.13,49.0,0,42.31,26.37,21.83,0.07,3.86,16.82,0.55,2.22,2016-03-03 21:00:00
70,2016,3,3,22,0.62,2.56,24.0,38.29,62.29,12.97,65.52,61.82,0,43.45,25.64,22.52,0.06,4.6,16.83,0.38,2.56,2016-03-03 22:00:00
71,2016,3,3,23,0.31,1.82,28.23,38.74,66.96,15.26,62.3,69.13,0,44.73,25.16,22.78,0.06,2.96,16.8,0.34,1.77,2016-03-03 23:00:00
72,2016,3,4,0,0.42,2.11,24.15,40.44,64.6,13.05,82.37,76.79,0,50.31,23.98,23.79,0.03,3.27,16.73,0.32,1.74,2016-03-04 00:00:00
73,2016,3,4,1,0.38,2.27,22.58,39.2,61.78,12.2,76.67,82.27,0,55.52,22.85,23.06,0.0,3.27,16.65,0.28,1.7,2016-03-04 01:00:00
74,2016,3,4,2,0.43,1.83,22.29,39.6,61.89,12.05,82.63,83.0,0,58.09,22.21,23.29,0.0,3.47,16.61,0.29,1.83,2016-03-04 02:00:00
75,2016,3,4,3,0.38,1.13,23.84,39.24,63.08,12.89,67.02,70.18,0,58.94,21.73,23.08,0.0,2.35,16.58,0.28,1.08,2016-03-04 03:00:00
76,2016,3,4,4,0.22,0.92,24.85,38.5,63.35,13.43,52.97,63.73,0,63.0,21.11,22.64,0.0,1.49,16.56,0.29,0.59,2016-03-04 04:00:00
77,2016,3,4,5,0.17,0.94,23.85,39.11,62.96,12.89,48.46,59.58,0,65.3,20.67,23.01,0.0,1.23,16.55,0.28,0.43,2016-03-04 05:00:00
78,2016,3,4,6,0.15,1.03,23.58,38.11,61.69,12.75,43.76,52.16,0,65.32,20.97,22.42,0.18,1.21,16.61,0.28,0.4,2016-03-04 06:00:00
79,2016,3,4,7,0.27,1.62,22.66,37.96,60.61,12.25,55.72,56.98,0,62.01,21.61,22.33,26.08,1.57,16.66,0.28,0.53,2016-03-04 07:00:00
80,2016,3,4,8,0.43,2.54,22.17,37.23,59.4,11.99,100.39,111.84,0,51.25,25.3,21.9,154.98,2.15,16.9,0.87,0.92,2016-03-04 08:00:00
81,2016,3,4,9,0.5,1.98,22.53,36.76,59.28,12.18,151.24,154.33,0,48.01,27.06,21.62,281.67,2.89,17.05,1.23,1.46,2016-03-04 09:00:00
82,2016,3,4,10,0.26,1.64,22.8,37.25,60.05,12.32,93.71,83.08,0,37.22,29.97,21.91,423.53,2.28,17.6,1.55,1.19,2016-03-04 10:00:00
83,2016,3,4,11,0.18,1.39,24.74,37.32,62.07,13.38,102.35,54.62,0,31.2,31.55,21.95,542.86,1.99,17.29,2.12,0.95,2016-03-04 11:00:00
84,2016,3,4,12,0.17,1.5,28.52,39.49,68.0,15.41,110.24,46.87,0,24.86,33.6,23.23,588.53,1.96,17.69,2.09,0.85,2016-03-04 12:00:00
85,2016,3,4,13,0.18,1.3,28.64,40.25,68.89,15.48,105.91,52.84,0,25.37,33.44,23.68,508.14,2.2,17.36,2.46,0.99,2016-03-04 13:00:00
86,2016,3,4,14,0.1,1.37,34.25,39.64,73.9,18.52,116.02,47.16,0,28.0,32.54,23.32,457.96,1.61,17.52,2.72,0.72,2016-03-04 14:00:00
87,2016,3,4,15,0.1,1.41,35.92,40.68,76.6,19.42,84.09,32.33,0,28.1,32.66,23.93,337.17,1.72,17.46,1.87,0.73,2016-03-04 15:00:00
88,2016,3,4,16,0.1,1.45,35.51,41.58,77.08,19.19,48.32,25.73,0,32.25,29.86,24.46,94.5,1.81,17.29,1.75,0.74,2016-03-04 16:00:00
89,2016,3,4,17,0.15,1.74,28.08,39.79,67.87,15.18,51.49,29.27,0,30.12,30.54,23.4,109.07,2.51,17.31,1.01,0.94,2016-03-04 17:00:00
90,2016,3,4,18,0.23,1.63,23.6,40.27,63.86,12.75,55.54,35.13,0,38.36,27.93,23.69,14.19,3.12,17.04,1.12,1.23,2016-03-04 18:00:00
91,2016,3,4,19,0.18,1.58,22.41,40.97,63.38,12.11,57.7,61.64,0,41.49,26.75,24.1,0.16,2.63,17.0,0.57,1.01,2016-03-04 19:00:00
92,2016,3,4,20,0.2,2.57,23.33,39.27,62.6,12.61,41.89,40.36,0,43.78,26.05,23.1,0.13,2.43,16.95,0.64,1.05,2016-03-04 20:00:00
93,2016,3,4,21,0.41,1.9,23.16,38.16,61.32,12.51,71.22,67.62,0,42.56,26.34,22.45,0.1,3.36,17.04,0.76,1.82,2016-03-04 21:00:00
94,2016,3,4,22,0.22,2.03,23.57,39.22,62.79,12.74,65.98,54.2,0,45.79,25.84,23.07,0.09,2.32,16.89,0.29,1.1,2016-03-04 22:00:00
95,2016,3,4,23,0.3,1.88,24.1,38.37,62.48,13.03,58.91,50.15,0,48.32,25.08,22.57,0.06,2.83,16.84,0.28,1.37,2016-03-04 23:00:00
96,2016,3,5,0,0.14,1.32,24.3,36.54,60.84,13.13,62.24,60.18,0,50.38,24.59,21.5,0.0,2.26,16.79,0.28,0.96,2016-03-05 00:00:00
97,2016,3,5,1,0.11,1.1,24.93,36.91,61.84,13.47,42.67,45.76,0,50.82,24.33,21.71,0.01,1.24,16.8,0.29,0.47,2016-03-05 01:00:00
98,2016,3,5,2,0.05,0.84,25.69,37.54,63.23,13.89,29.66,27.62,0,53.86,23.59,22.08,0.0,0.66,16.69,0.39,0.23,2016-03-05 02:00:00
99,2016,3,5,3,0.04,0.82,24.64,37.87,62.51,13.32,25.46,13.89,0,56.99,22.75,22.28,0.0,0.44,16.71,0.32,0.13,2016-03-05 03:00:00
100,2016,3,5,4,0.04,0.8,24.31,38.34,62.65,13.14,22.46,12.0,0,59.75,21.85,22.55,0.0,0.38,16.62,0.29,0.1,2016-03-05 04:00:00
101,2016,3,5,5,0.04,0.8,23.54,37.75,61.29,12.72,19.45,23.97,0,62.25,21.04,22.2,0.0,0.46,16.58,0.34,0.11,2016-03-05 05:00:00
102,2016,3,5,6,0.05,0.99,23.4,37.34,60.74,12.65,21.54,25.15,0,63.15,20.78,21.96,0.09,0.38,16.54,0.32,0.1,2016-03-05 06:00:00
103,2016,3,5,7,0.14,1.34,23.03,36.78,59.82,12.45,38.13,36.11,0,63.48,21.13,21.64,20.47,0.65,16.72,0.7,0.15,2016-03-05 07:00:00
104,2016,3,5,8,0.32,1.75,23.17,36.57,59.74,12.53,77.46,73.04,0,54.87,24.5,21.51,145.66,1.1,17.0,0.84,0.31,2016-03-05 08:00:00
105,2016,3,5,9,0.37,2.54,23.56,36.99,60.55,12.74,115.41,114.04,0,39.15,30.4,21.76,284.65,1.66,17.11,0.57,0.52,2016-03-05 09:00:00
106,2016,3,5,10,0.73,2.45,22.76,35.45,58.21,12.3,167.63,155.9,0,30.43,33.01,20.85,407.09,3.43,17.53,0.78,1.39,2016-03-05 10:00:00
107,2016,3,5,11,0.52,2.24,24.85,37.09,61.93,13.43,150.56,126.96,0,23.33,36.29,21.82,525.11,3.06,17.89,0.79,1.26,2016-03-05 11:00:00
108,2016,3,5,12,0.31,1.67,35.49,37.1,72.58,19.18,116.32,93.65,0,19.56,38.38,21.82,604.41,2.54,17.89,0.89,1.03,2016-03-05 12:00:00
109,2016,3,5,13,0.21,1.51,36.27,39.66,75.93,19.61,87.24,65.27,0,18.33,37.16,23.33,361.92,2.02,17.79,0.97,0.67,2016-03-05 13:00:00
110,2016,3,5,14,0.11,1.86,45.85,40.48,85.34,24.78,66.87,49.98,0,18.24,36.66,23.82,250.2,1.41,17.77,0.64,0.45,2016-03-05 14:00:00
111,2016,3,5,15,0.27,2.08,27.31,38.51,65.82,14.76,69.11,47.15,0,22.03,34.35,22.65,124.94,2.5,17.75,0.57,0.94,2016-03-05 15:00:00
112,2016,3,5,16,0.42,2.67,24.78,39.62,64.4,13.4,73.41,44.45,0,23.32,33.89,23.3,98.46,3.91,17.4,0.41,1.67,2016-03-05 16:00:00
113,2016,3,5,17,0.49,2.01,24.12,41.04,65.16,13.04,103.81,80.59,0,22.9,33.55,24.14,111.48,4.58,17.25,1.23,2.39,2016-03-05 17:00:00
114,2016,3,5,18,0.15,1.03,26.67,39.02,65.68,14.41,88.53,63.17,0,27.63,31.96,22.95,35.65,2.21,17.08,1.74,1.25,2016-03-05 18:00:00
115,2016,3,5,19,0.19,1.39,27.41,39.17,66.58,14.82,84.15,51.34,0,33.88,29.25,23.04,0.18,1.96,17.13,1.05,0.81,2016-03-05 19:00:00
116,2016,3,5,20,0.32,1.85,25.67,39.1,64.78,13.88,75.48,66.17,0,37.9,27.49,23.0,0.08,2.19,16.96,0.72,0.97,2016-03-05 20:00:00
117,2016,3,5,21,0.56,2.84,24.22,38.9,63.11,13.09,79.11,81.76,0,44.65,25.85,22.88,0.08,4.42,16.8,0.35,1.7,2016-03-05 21:00:00
118,2016,3,5,22,0.66,3.22,23.87,38.97,62.84,12.9,99.59,77.19,0,49.97,24.71,22.93,0.03,4.43,16.73,0.3,2.39,2016-03-05 22:00:00
119,2016,3,5,23,0.89,3.94,27.58,41.07,68.66,14.91,132.81,98.97,0,53.67,23.58,24.16,0.0,5.68,16.68,0.28,3.12,2016-03-05 23:00:00
120,2016,3,6,0,0.86,2.19,27.41,39.68,67.08,14.82,117.56,133.63,0,57.15,22.86,23.34,0.0,5.55,16.63,0.31,3.06,2016-03-06 00:00:00
121,2016,3,6,1,0.28,1.38,30.82,39.5,70.32,16.66,84.19,97.3,0,59.12,22.19,23.24,0.0,2.17,16.58,0.28,1.17,2016-03-06 01:00:00
122,2016,3,6,2,0.15,1.11,32.25,39.42,71.67,17.43,68.77,71.28,0,61.41,21.57,23.19,0.0,1.39,16.53,0.35,0.59,2016-03-06 02:00:00
123,2016,3,6,3,0.08,0.86,28.01,36.47,64.48,15.14,52.52,58.64,0,61.27,21.52,21.46,0.0,0.74,16.53,0.79,0.28,2016-03-06 03:00:00
124,2016,3,6,4,0.05,0.74,23.93,37.2,61.13,12.93,43.19,47.64,0,62.16,20.95,21.88,0.0,0.4,16.62,0.58,0.14,2016-03-06 04:00:00
125,2016,3,6,5,0.05,0.73,23.57,39.06,62.62,12.74,39.44,53.66,0,63.33,20.52,22.97,0.0,0.39,16.58,0.6,0.08,2016-03-06 05:00:00
126,2016,3,6,6,0.05,0.79,25.03,39.89,64.92,13.53,44.11,47.34,0,65.62,20.03,23.47,0.28,0.38,16.59,0.5,0.09,2016-03-06 06:00:00
127,2016,3,6,7,0.12,1.07,25.16,38.96,64.12,13.6,50.11,57.91,0,63.4,20.68,22.92,22.4,0.45,16.61,0.53,0.11,2016-03-06 07:00:00
128,2016,3,6,8,0.29,1.49,24.13,37.81,61.94,13.04,70.59,75.32,0,56.7,22.98,22.24,116.16,0.81,16.77,0.5,0.2,2016-03-06 08:00:00
129,2016,3,6,9,0.39,1.71,23.96,38.26,62.22,12.95,108.07,98.42,0,40.31,29.18,22.51,306.92,1.41,17.24,0.56,0.44,2016-03-06 09:00:00
130,2016,3,6,10,0.34,1.5,25.39,37.29,62.68,13.72,136.15,110.51,0,25.89,32.99,21.93,324.74,1.86,17.34,0.47,0.59,2016-03-06 10:00:00
131,2016,3,6,11,0.23,1.49,24.62,37.64,62.27,13.31,118.71,83.92,0,19.83,33.55,22.14,412.9,1.72,17.61,0.88,0.53,2016-03-06 11:00:00
132,2016,3,6,12,0.17,1.03,25.61,37.89,63.5,13.84,126.07,77.3,0,13.65,37.67,22.29,583.61,1.69,17.64,0.79,0.58,2016-03-06 12:00:00
133,2016,3,6,13,0.09,1.08,26.34,39.29,65.63,14.24,78.54,44.66,0,11.33,38.8,23.12,617.76,1.12,17.92,1.0,0.36,2016-03-06 13:00:00
134,2016,3,6,14,0.13,1.19,27.06,38.78,65.83,14.62,64.04,43.25,0,12.32,37.62,22.81,388.3,1.3,17.85,1.04,0.43,2016-03-06 14:00:00
135,2016,3,6,15,0.07,1.09,26.16,38.35,64.51,14.15,63.85,48.25,0,12.43,37.05,22.56,287.52,0.69,17.85,0.73,0.18,2016-03-06 15:00:00
136,2016,3,6,16,0.06,0.99,25.65,37.6,63.25,13.86,57.19,31.13,0,13.53,35.11,22.12,208.71,0.75,17.52,1.46,0.24,2016-03-06 16:00:00
137,2016,3,6,17,0.04,0.96,26.27,38.11,64.39,14.2,73.03,35.66,0,15.99,32.96,22.42,137.55,0.64,17.49,1.8,0.21,2016-03-06 17:00:00
138,2016,3,6,18,0.05,1.13,26.83,37.61,64.44,14.5,67.48,27.64,0,20.33,30.08,22.12,15.98,0.56,17.17,1.07,0.19,2016-03-06 18:00:00
139,2016,3,6,19,0.09,1.26,26.35,37.71,64.06,14.24,66.85,43.02,0,23.27,28.29,22.19,0.43,1.08,16.96,0.58,0.37,2016-03-06 19:00:00
140,2016,3,6,20,0.21,2.29,24.1,38.71,62.81,13.02,65.3,44.3,0,29.76,26.64,22.77,0.04,2.01,16.83,0.28,0.66,2016-03-06 20:00:00
141,2016,3,6,21,0.57,2.6,24.13,37.34,61.47,13.04,90.56,67.83,0,40.44,25.62,21.97,0.09,3.77,16.76,0.3,1.79,2016-03-06 21:00:00
142,2016,3,6,22,0.6,3.37,23.69,37.99,61.68,12.8,94.15,85.61,0,45.46,24.15,22.35,0.06,3.53,16.7,0.28,1.77,2016-03-06 22:00:00
143,2016,3,6,23,0.74,2.54,24.4,38.23,62.63,13.19,100.81,105.02,0,46.94,23.33,22.49,0.08,4.67,16.65,0.28,2.57,2016-03-06 23:00:00
144,2016,3,7,0,0.54,2.17,27.87,39.44,67.31,15.06,96.04,92.68,0,51.66,21.83,23.2,0.06,3.16,16.59,0.28,1.6,2016-03-07 00:00:00
145,2016,3,7,1,0.4,1.57,28.58,38.06,66.63,15.45,88.19,107.87,0,51.93,21.49,22.39,0.03,2.48,16.55,0.28,1.12,2016-03-07 01:00:00
146,2016,3,7,2,0.16,1.08,30.74,37.28,68.02,16.62,58.86,82.92,0,52.39,20.69,21.93,0.03,1.13,16.5,0.28,0.42,2016-03-07 02:00:00
147,2016,3,7,3,0.08,1.02,30.08,37.12,67.21,16.26,40.35,51.62,0,55.27,19.63,21.84,0.02,0.71,16.44,0.28,0.2,2016-03-07 03:00:00
148,2016,3,7,4,0.08,0.97,28.93,38.14,67.07,15.64,40.56,67.42,0,56.53,19.32,22.43,0.0,0.69,16.44,0.34,0.15,2016-03-07 04:00:00
149,2016,3,7,5,0.07,0.94,28.3,37.83,66.13,15.3,52.07,52.28,0,56.95,19.09,22.25,0.0,0.57,16.34,0.32,0.12,2016-03-07 05:00:00
150,2016,3,7,6,0.06,1.02,27.64,37.81,65.44,14.94,41.22,53.25,0,58.81,18.79,22.24,0.21,0.55,16.37,0.37,0.12,2016-03-07 06:00:00
151,2016,3,7,7,0.08,1.13,26.87,36.85,63.72,14.53,41.56,51.45,0,58.93,18.91,21.68,25.85,0.63,16.43,0.3,0.14,2016-03-07 07:00:00
152,2016,3,7,8,0.35,1.64,23.24,37.27,60.51,12.56,56.48,79.08,0,47.54,23.15,21.93,154.41,1.23,16.8,0.44,0.34,2016-03-07 08:00:00
